Gold Label,words,m_label,covid,economic,education,environmental,foreign policy,governance,health,immigration,military,safety,social cultural,social programs
"safety,social cultural","criminal justice system,black,criminal,color,criminal justice","safety,social cultural",0,0,0,0,0,0,0,0,0,correct label,correct label,0
governance,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"health,social cultural","abortion,pregnancy,unconstitutional,extremist","governance,health,social cultural",0,0,0,0,0,unconstitutional,correct label,0,0,0,correct label,0
social cultural,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
economic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
social cultural,"lgbt,discrimination",social cultural,0,0,0,0,0,0,0,0,0,0,correct label,0
"social cultural,military","troops,transgender","military,social cultural",0,0,0,0,0,0,0,0,correct label,0,correct label,0
governance,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"economic,environmental,health,safety,governance","environmental protection,drilling,health,drinking water,economy,environment,natural resources","economic,environmental,health",0,correct label,0,correct label,0,0,correct label,0,0,0,0,0
safety,white supremacist,social cultural,0,0,0,0,0,0,0,0,0,0,white supremacist,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
social cultural,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
economic,"economic,living wage",economic,0,correct label,0,0,0,0,0,0,0,0,0,0
"economic,health,immigration,governance","border crisis,border,drug prices","health,immigration",0,0,0,0,0,0,correct label,correct label,0,0,0,0
no topic,race,social cultural,0,0,0,0,0,0,0,0,0,0,race,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
economic,jobs,economic,0,correct label,0,0,0,0,0,0,0,0,0,0
economic,"wages,workers,color,raise wages","economic,social cultural",0,"wages,raise wages,workers",0,0,0,0,0,0,0,0,color,0
environmental,"defeat climate,climate change,change watch,climate",environmental,0,0,0,correct label,0,0,0,0,0,0,0,0
economic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"safety,social cultural,economic",domestic violence,safety,0,0,0,0,0,0,0,0,0,correct label,0,0
immigration,border,immigration,0,0,0,0,0,0,0,correct label,0,0,0,0
"education,social programs","public college,debt,student loan,student,college,student loan debt,loan debt","education,social programs",0,0,correct label,0,0,0,0,0,0,0,0,correct label
"social cultural,safety","anti semitism,massacre,religion,religious","foreign policy,safety,social cultural",0,0,0,0,massacre,0,0,0,0,correct label,correct label,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
environmental,"climate change,climate",environmental,0,0,0,correct label,0,0,0,0,0,0,0,0
"economic,safety",no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"social cultural,safety","emmett,racism,supremacy","safety,social cultural",0,0,0,0,0,0,0,0,0,correct label,correct label,0
"economic,governance","taxpayers,democracy,congress,foreign,mueller report","economic,foreign policy,governance",0,correct label,0,0,foreign,correct label,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"social cultural,economic","latinos,poverty level,unemployment,jobs created,jobs","economic,social cultural",0,correct label,0,0,0,0,0,0,0,0,correct label,0
no topic,"democracy,race","governance,social cultural",0,0,0,0,0,democracy,0,0,0,0,race,0
economic,"economic,wealthy",economic,0,correct label,0,0,0,0,0,0,0,0,0,0
"social cultural,governance","discriminatory policies,voting rights act,vra,voting rights,color","governance,social cultural",0,0,0,0,0,correct label,0,0,0,0,correct label,0
safety,"gun,gun violence",safety,0,0,0,0,0,0,0,0,0,correct label,0,0
"social cultural,safety","the nra,pass gun,gun,nra",safety,0,0,0,0,0,0,0,0,0,correct label,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
social cultural,"anti semitism,racism,fuel","environmental,social cultural",0,0,0,fuel,0,0,0,0,0,0,"racism,anti semitism",0
social cultural,abortion,"health,social cultural",0,0,0,0,0,0,abortion,0,0,0,abortion,0
environmental,climatechange,environmental,0,0,0,correct label,0,0,0,0,0,0,0,0
economic,wealth,economic,0,correct label,0,0,0,0,0,0,0,0,0,0
foreign policy,"democracy,russian,prison,moscow","foreign policy,governance,safety",0,0,0,0,"moscow,russian",democracy,0,0,0,prison,0,0
economic,"economy,wages,workers,savings",economic,0,correct label,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
environmental,"defeat climate,climate change,climate",environmental,0,0,0,correct label,0,0,0,0,0,0,0,0
environmental,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
social cultural,"school board,latino,school","education,social cultural,social programs",0,0,school,0,0,0,0,0,0,0,latino,school board
"economic,social cultural","business,religion,prosperity,civil service,education","economic,education,military,social cultural",0,correct label,education,0,0,0,0,0,civil service,0,correct label,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"health,social programs","medicare,health care,medicare for all,health","health,social programs",0,0,0,0,0,0,correct label,0,0,0,0,correct label
economic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
safety,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"economic,environmental,social programs,social cultural","economic,racial","economic,social cultural",0,correct label,0,0,0,0,0,0,0,0,correct label,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"economic,social cultural","billions,census,color","economic,governance,immigration,social cultural",0,correct label,0,0,0,census,0,census,0,0,correct label,0
"social cultural,governance","racism,mueller report,russian","foreign policy,governance,social cultural",0,0,0,0,russian,correct label,0,0,0,0,correct label,0
"economic,environmental","tax,emissions,carbon,climate change,natural gas,climatechange,climate","economic,environmental",0,correct label,0,correct label,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"health,military,social programs,economic","military,health care,housing,health","health,military,social programs",0,0,0,0,0,0,correct label,0,correct label,0,0,correct label
immigration,"immigration system,immigration policy,immigration",immigration,0,0,0,0,0,0,0,correct label,0,0,0,0
social cultural,"federal,congress",governance,0,0,0,0,0,"federal,congress",0,0,0,0,0,0
economic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"education,governance,economic",no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"health,social programs","health,medicare,medicare for all,health care system,health insurance,health care","health,social programs",0,0,0,0,0,0,correct label,0,0,0,0,correct label
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"covid,health",no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"economic,education",no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"economic,environmental,health,immigration,education","health,dependent,climate,fossil,fossil fuels,fuel,climate change,migration,countries around,fossil fuel,private sector,health care,education,jobs","economic,education,environmental,foreign policy,health,immigration,social programs",0,correct label,correct label,correct label,countries around,0,correct label,correct label,0,0,0,"dependent,health care"
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
environmental,"climate change,climate",environmental,0,0,0,correct label,0,0,0,0,0,0,0,0
"social programs,health","health,health care,healthcare","health,social programs",0,0,0,0,0,0,correct label,0,0,0,0,correct label
governance,rigged election,governance,0,0,0,0,0,correct label,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
economic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"social programs,health",health,health,0,0,0,0,0,0,correct label,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
economic,"market,stock",economic,0,correct label,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,democracy,governance,0,0,0,0,0,democracy,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
governance,prosecute,governance,0,0,0,0,0,correct label,0,0,0,0,0,0
safety,gun,safety,0,0,0,0,0,0,0,0,0,correct label,0,0
"safety,health",opioid,safety,0,0,0,0,0,0,0,0,0,correct label,0,0
no topic,"health,business,health care","economic,health,social programs",0,business,0,0,0,0,"health,health care",0,0,0,0,health care
governance,"right to vote,ballot box",governance,0,0,0,0,0,correct label,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,va,military,0,0,0,0,0,0,0,0,va,0,0,0
"foreign policy,military,governance","troops,democracy,send troops,endless war","foreign policy,governance,military",0,0,0,0,correct label,correct label,0,0,correct label,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"social cultural,education","education,fair shot","economic,education",0,fair shot,correct label,0,0,0,0,0,0,0,0,0
"health,covid",coronavirus,covid,correct label,0,0,0,0,0,0,0,0,0,0,0
safety,"drinking water,safe drinking,water supply",environmental,0,0,0,"water supply,safe drinking,drinking water",0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"education,safety","the nra,gun,nra",safety,0,0,0,0,0,0,0,0,0,correct label,0,0
no topic,wealthy,economic,0,wealthy,0,0,0,0,0,0,0,0,0,0
governance,rigged election,governance,0,0,0,0,0,correct label,0,0,0,0,0,0
no topic,troops,military,0,0,0,0,0,0,0,0,troops,0,0,0
no topic,"war iii,world war",foreign policy,0,0,0,0,"war iii,world war",0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"health,covid","ventilators,testing",covid,correct label,0,0,0,0,0,0,0,0,0,0,0
immigration,immigrants,immigration,0,0,0,0,0,0,0,correct label,0,0,0,0
"health,military",health,health,0,0,0,0,0,0,correct label,0,0,0,0,0
social programs,"social security,expand benefits",social programs,0,0,0,0,0,0,0,0,0,0,0,correct label
"immigration,military",no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"social cultural,safety",no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
economic,middle class,economic,0,correct label,0,0,0,0,0,0,0,0,0,0
economic,"unemployment,economy",economic,0,correct label,0,0,0,0,0,0,0,0,0,0
"economic,safety","criminal,criminal justice,race,justice reform","safety,social cultural",0,0,0,0,0,0,0,0,0,correct label,race,0
"economic,social cultural,social programs,safety","housing,criminal,affordable,affordable housing,criminal justice","safety,social programs",0,0,0,0,0,0,0,0,0,correct label,0,correct label
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,federal,governance,0,0,0,0,0,federal,0,0,0,0,0,0
social cultural,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
social cultural,"democracy,color","governance,social cultural",0,0,0,0,0,democracy,0,0,0,0,color,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
foreign policy,billions,economic,0,billions,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"health,covid","economy,national testing strategy,testing","covid,economic",correct label,economy,0,0,0,0,0,0,0,0,0,0
"health,safety",no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
governance,congress,governance,0,0,0,0,0,correct label,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
economic,"ceos,wall street ceos,middle class",economic,0,correct label,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"immigration,foreign policy","refugees,militarily,ceasefire,humanitarian","foreign policy,immigration",0,0,0,0,correct label,0,0,correct label,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,race,social cultural,0,0,0,0,0,0,0,0,0,0,race,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"economic,foreign policy,social programs","iraq war,nafta,social security","foreign policy,social programs",0,0,0,0,correct label,0,0,0,0,0,0,correct label
health,"health,debt,quality affordable,care coverage,diagnosed,affordable,health care","health,social programs",0,0,0,0,0,0,"health care,health",0,0,0,0,"diagnosed,debt,care coverage,health care,affordable,quality affordable"
"economic,health,covid","pandemic,coronavirus,coronavirus pandemic,economy,american society","covid,economic,social programs",correct label,correct label,0,0,0,0,0,0,0,0,0,american society
governance,essential,covid,essential,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
economic,"corruption,billions,federal,federal income,income,taxes","economic,governance",0,"federal income,billions,income,taxes",0,0,0,"corruption,federal",0,0,0,0,0,0
foreign policy,"foreign,foreign policy,american leadership",foreign policy,0,0,0,0,correct label,0,0,0,0,0,0,0
governance,constitution,governance,0,0,0,0,0,correct label,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"covid,governance",no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
environmental,"federal,climate,fossil,fossil fuel,pollution,fuel,planet,global warming","environmental,governance",0,0,0,"fossil fuel,planet,global warming,fuel,pollution,fossil,climate",0,federal,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
economic,middle class,economic,0,correct label,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"environmental,health,economic","health,economic,environment,business","economic,environmental,health",0,correct label,0,correct label,0,0,correct label,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,teachers,education,0,0,teachers,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
immigration,citizenship,immigration,0,0,0,0,0,0,0,correct label,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"economic,social cultural","wealth,racist,housing,color","economic,social cultural,social programs",0,correct label,0,0,0,0,0,0,0,0,correct label,housing
governance,"supreme court,nominees,court nominees",governance,0,0,0,0,0,correct label,0,0,0,0,0,0
"safety,education","environment,student,police,incarceration","education,environmental,safety,social programs",0,0,correct label,environment,0,0,0,0,0,correct label,0,student
education,"student loan,debt,college student,student,college,student loan debt,loan debt","education,social programs",0,0,"college,college student,student",0,0,0,0,0,0,0,0,"student loan,debt,loan debt,student loan debt,student,college"
"economic,health,social cultural",equal pay,"economic,social cultural",0,correct label,0,0,0,0,0,0,0,0,correct label,0
governance,congress,governance,0,0,0,0,0,correct label,0,0,0,0,0,0
governance,congress,governance,0,0,0,0,0,correct label,0,0,0,0,0,0
"economic,safety","detention,detention centers",immigration,0,0,0,0,0,0,0,"detention centers,detention",0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
foreign policy,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
social cultural,"systemic,race",social cultural,0,0,0,0,0,0,0,0,0,0,correct label,0
economic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"education,safety,social cultural","hate crimes,racism,federal","governance,safety,social cultural",0,0,0,0,0,federal,0,0,0,correct label,correct label,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,congress,governance,0,0,0,0,0,congress,0,0,0,0,0,0
no topic,color,social cultural,0,0,0,0,0,0,0,0,0,0,color,0
safety,"criminal,criminal justice,justice reform",safety,0,0,0,0,0,0,0,0,0,correct label,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"covid,health","essential,testing,congress","covid,governance",correct label,0,0,0,0,congress,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"economic,environmental,social cultural","economic,racial","economic,social cultural",0,correct label,0,0,0,0,0,0,0,0,correct label,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,"economy,business",economic,0,"business,economy",0,0,0,0,0,0,0,0,0,0
foreign policy,usmca,foreign policy,0,0,0,0,correct label,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"safety,social cultural",local law,foreign policy,0,0,0,0,local law,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
safety,"the gun,gun,gun violence",safety,0,0,0,0,0,0,0,0,0,correct label,0,0
no topic,invisible enemy,covid,invisible enemy,0,0,0,0,0,0,0,0,0,0,0
governance,lobbyists,governance,0,0,0,0,0,correct label,0,0,0,0,0,0
economic,"criminal,break the law,ceos","economic,safety",0,ceos,0,0,0,0,0,0,0,"criminal,break the law",0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"economic,health",student,"education,social programs",0,0,student,0,0,0,0,0,0,0,0,student
economic,"economic,unemployment",economic,0,correct label,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"health,covid",coronavirus,covid,correct label,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
social cultural,"racial,muslims,discrimination",social cultural,0,0,0,0,0,0,0,0,0,0,correct label,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,economy,economic,0,economy,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,fair shot,economic,0,fair shot,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"economic,social programs,health",health,health,0,0,0,0,0,0,correct label,0,0,0,0,0
"covid,foreign policy,health","health,virus,coronavirus","covid,health",correct label,0,0,0,0,0,correct label,0,0,0,0,0
social cultural,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"social programs,health","pre existing conditions,healthcare,obamacare,pre existing,illnesses","health,social programs",0,0,0,0,0,0,correct label,0,0,0,0,correct label
"safety,social cultural","tamir,black,tamir rice","safety,social cultural",0,0,0,0,0,0,0,0,0,correct label,correct label,0
no topic,jobs,economic,0,jobs,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"social programs,health","federal,germany,universal coverage,deductibles,premiums,healthcare,single payer,payer system,insurance company,healthcare plan,costs,single payer system","economic,foreign policy,governance,health,social programs",0,"insurance company,costs",0,0,germany,federal,correct label,0,0,0,0,correct label
"economic,environmental,social cultural","economic,racial,democracy","economic,governance,social cultural",0,correct label,0,0,0,democracy,0,0,0,0,correct label,0
"covid,governance,economic","economic,shutdown,jobs","covid,economic,governance",correct label,correct label,0,0,0,correct label,0,0,0,0,0,0
no topic,american society,social programs,0,0,0,0,0,0,0,0,0,0,0,american society
governance,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,"covid 19,covid",covid,"covid 19,covid",0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,"military,military families",military,0,0,0,0,0,0,0,0,"military,military families",0,0,0
governance,constitution,governance,0,0,0,0,0,correct label,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"education,health,economic","tax,school","economic,education",0,correct label,correct label,0,0,0,0,0,0,0,0,0
"economic,health","health,health care","health,social programs",0,0,0,0,0,0,correct label,0,0,0,0,health care
foreign policy,"al qaeda,qaeda,resurgence,nuclear weapon",foreign policy,0,0,0,0,correct label,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"health,social programs,economic","medicare,medicare for all",social programs,0,0,0,0,0,0,0,0,0,0,0,correct label
health,"costs,prescription,prescription drug,drug costs","economic,health,social programs",0,costs,0,0,0,0,"prescription,prescription drug",0,0,0,0,"costs,drug costs"
"governance,military,foreign policy","soleimani,service members,essential,congress","covid,foreign policy,governance,military",essential,0,0,0,correct label,correct label,0,0,correct label,0,0,0
"social cultural,safety","gun violence,shootings,gun,domestic violence,hate crimes",safety,0,0,0,0,0,0,0,0,0,correct label,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
economic,private equity,economic,0,correct label,0,0,0,0,0,0,0,0,0,0
no topic,army,military,0,0,0,0,0,0,0,0,army,0,0,0
foreign policy,"impeachment,usmca","foreign policy,governance",0,0,0,0,usmca,impeachment,0,0,0,0,0,0
immigration,"human rights,prosperity","economic,foreign policy",0,prosperity,0,0,human rights,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
immigration,immigrants,immigration,0,0,0,0,0,0,0,correct label,0,0,0,0
"social programs,economic","affordable,housing,affordable housing",social programs,0,0,0,0,0,0,0,0,0,0,0,correct label
no topic,"health,health care workers,workers,doctors,health care","economic,health,social programs",0,workers,0,0,0,0,"health care workers,health,health care",0,0,0,0,"doctors,health care"
"health,social cultural,governance","roe v wade,justices,abortion,roe,wade","governance,health,social cultural",0,0,0,0,0,correct label,correct label,0,0,0,correct label,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"economic,education,health,safety","health,education,federal,sexual","education,governance,health,safety,social cultural",0,0,correct label,0,0,federal,correct label,0,0,correct label,sexual,0
governance,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"social cultural,governance",black,social cultural,0,0,0,0,0,0,0,0,0,0,correct label,0
"covid,health",protective equipment,covid,correct label,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
safety,"criminal,criminal justice,incarcerated,justice reform",safety,0,0,0,0,0,0,0,0,0,correct label,0,0
"health,covid",coronavirus,covid,correct label,0,0,0,0,0,0,0,0,0,0,0
social cultural,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
governance,impeachment,governance,0,0,0,0,0,correct label,0,0,0,0,0,0
economic,"sexual orientation,sexual,middle class,religion,race","economic,safety,social cultural",0,middle class,0,0,0,0,0,0,0,sexual,"religion,race,sexual orientation,sexual",0
safety,"marijuana,federal","governance,safety",0,0,0,0,0,federal,0,0,0,marijuana,0,0
"health,covid",military,military,0,0,0,0,0,0,0,0,military,0,0,0
"foreign policy,governance",foreign,foreign policy,0,0,0,0,correct label,0,0,0,0,0,0,0
military,"treasury,nuclear weapons","economic,foreign policy,military",0,treasury,0,0,nuclear weapons,0,0,0,nuclear weapons,0,0,0
governance,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
governance,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
social cultural,latinos,social cultural,0,0,0,0,0,0,0,0,0,0,correct label,0
economic,"wealth,banks,savings,shareholders",economic,0,correct label,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"social cultural,education",hbcu,health,0,0,0,0,0,0,hbcu,0,0,0,0,0
no topic,"health,planet","environmental,health",0,0,0,planet,0,0,health,0,0,0,0,0
governance,"mueller report,fbi director,impeachment","governance,safety",0,0,0,0,0,"impeachment,mueller report",0,0,0,fbi director,0,0
economic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"economic,health,covid","pandemic,coronavirus pandemic,virtual town hall,coronavirus",covid,correct label,0,0,0,0,0,0,0,0,0,0,0
"health,covid","health,cdc,coronavirus,health care","covid,health,social programs",correct label,0,0,0,0,0,correct label,0,0,0,0,health care
military,"wars,common defense",foreign policy,0,0,0,0,"wars,common defense",0,0,0,0,0,0,0
"health,covid","workers,virtual town hall","covid,economic",correct label,workers,0,0,0,0,0,0,0,0,0,0
"foreign policy,immigration,social cultural","muslim,muslim ban,religion","foreign policy,social cultural",0,0,0,0,correct label,0,0,0,0,0,correct label,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,race,social cultural,0,0,0,0,0,0,0,0,0,0,race,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,market,economic,0,market,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
