Gold Label,words,m_label,economic,environmental,foreign policy,governance,immigration,military,safety,social cultural,social programs,covid,health,education
"foreign policy,governance","foreign,president,foreign policy",foreign policy,0.0,0.0,Correct label,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
governance,no words,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no topic,no words,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no topic,no words,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no topic,no words,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"health,social programs,economic","health care,sustainable,create jobs,affordable health,affordable health care,jobs,health","economic,environmental,social programs",Correct label,sustainable,0.0,0.0,0.0,0.0,0.0,0.0,Correct label,0.0,"affordable health care,health care,health,affordable health",0.0
"economic,environmental,social programs","fuel companies,fuel,planet,poorer,fossil,underinsured,fossil fuel","environmental,social programs",0.0,Correct label,0.0,0.0,0.0,0.0,0.0,0.0,Correct label,0.0,0.0,0.0
governance,criminal,safety,0.0,0.0,0.0,0.0,0.0,0.0,criminal,0.0,0.0,0.0,0.0,0.0
no topic,"military,president,u.s. military","foreign policy,military",0.0,0.0,u.s. military,0.0,0.0,"military,u.s. military",0.0,0.0,0.0,0.0,0.0,0.0
no topic,no words,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
economic,"wealthy,middle class,economy",economic,Correct label,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
social cultural,"who,racist,president,plan","covid,social cultural",0.0,0.0,0.0,0.0,0.0,0.0,0.0,racist,0.0,who,0.0,0.0
no topic,no words,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
economic,economic,economic,Correct label,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no topic,no words,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no topic,no words,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no topic,no words,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no topic,no words,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"economic,education,health,safety,social programs","president,education,healthcare,law,labor","economic,social programs",Correct label,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Correct label,0.0,healthcare,education
no topic,education,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,education
no topic,no words,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no topic,no words,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
economic,"workers,caresact,businesses,economic","covid,economic","businesses,economic,workers",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,caresact,0.0,0.0
no topic,no words,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no topic,no words,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"health,social programs",no words,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
governance,no words,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"economic,social cultural",president,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
environmental,"president,climate",environmental,0.0,Correct label,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no topic,no words,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
economic,"economic,capitalism",economic,Correct label,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no topic,no words,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no topic,no words,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
environmental,"climate change,climate",environmental,0.0,Correct label,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
social programs,no words,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"health,social programs","plan,health care,health,my plan","governance,social programs",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Correct label,0.0,"health care,health",0.0
no topic,primary,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"safety,social cultural","women of color,of color,color,who","covid,social cultural",0.0,0.0,0.0,0.0,0.0,0.0,0.0,Correct label,0.0,who,0.0,0.0
no topic,president,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no topic,"debate,debate stage",no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no topic,no words,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
economic,"race,grassroots movement",no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no topic,who,covid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,who,0.0,0.0
no topic,no words,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
governance,president,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no topic,no words,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no topic,no words,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no topic,no words,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no topic,campaign,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"health,social programs","social security,medicare",social programs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Correct label,0.0,0.0,0.0
environmental,"planet,climate change,climate,race",environmental,0.0,Correct label,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no topic,no words,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no topic,no words,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no topic,no words,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
governance,impeachment,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no topic,"plan,corruption",no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"health,social programs","medicare for all,plan,medicare,who","covid,social programs",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Correct label,who,0.0,0.0
no topic,no words,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no topic,who,covid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,who,0.0,0.0
social programs,social security,social programs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Correct label,0.0,0.0,0.0
economic,"candidate,economic",economic,Correct label,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
social programs,"workers,congress,federal workers",economic,"workers,federal workers",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"economic,environmental","income,president,emissions,combat climate,climate,climate change",environmental,income,Correct label,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no topic,no words,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no topic,no words,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no topic,"president,transparency",no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no topic,who,covid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,who,0.0,0.0
"foreign policy,military,governance","president,hearings,impeach,military,impeach the president","governance,military",0.0,0.0,0.0,Correct label,0.0,Correct label,0.0,0.0,0.0,0.0,0.0,0.0
no topic,who,covid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,who,0.0,0.0
no topic,who,covid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,who,0.0,0.0
governance,"who,tax,corruption,candidate","covid,economic",tax,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,who,0.0,0.0
no topic,no words,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
governance,"corruption,criminal",safety,0.0,0.0,0.0,0.0,0.0,0.0,criminal,0.0,0.0,0.0,0.0,0.0
social programs,social security,social programs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Correct label,0.0,0.0,0.0
no topic,no words,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
governance,impeachment,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no topic,no words,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no topic,no words,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no topic,no words,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"health,economic","workers,health care,who,health care workers,health","covid,economic,social programs",Correct label,0.0,0.0,0.0,0.0,0.0,0.0,0.0,health care,"health care workers,who","health care workers,health care,health",0.0
"education,safety","gun violence,epidemic,gun,school,high school","covid,safety",0.0,0.0,0.0,0.0,0.0,0.0,Correct label,0.0,0.0,epidemic,0.0,"school,high school"
no topic,who,covid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,who,0.0,0.0
no topic,no words,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
governance,"who,campaign",covid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,who,0.0,0.0
no topic,campaign,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no topic,no words,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no topic,no words,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no topic,no words,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
economic,"workers,who","covid,economic",workers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,who,0.0,0.0
no topic,no words,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
governance,"impeachment,president",no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no topic,no words,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"education,social programs","plan,student,public college,college,cancel student loan debt,loans,debt",social programs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Correct label,0.0,0.0,"cancel student loan debt,student,loans,college"
governance,"president,corruption,china",foreign policy,0.0,0.0,china,0.0,0.0,0.0,0.0,0.0,0.0,china,0.0,0.0
governance,who,covid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,who,0.0,0.0
no topic,plan,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no topic,no words,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no topic,senator,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"health,social programs","president,health care,health",social programs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Correct label,0.0,"health care,health",0.0
economic,no words,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no topic,no words,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no topic,no words,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no topic,no words,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
foreign policy,no words,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
economic,no words,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"health,social programs","prescription drug,medicare,insulin,drug prices,medicare for all,prescription",social programs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Correct label,0.0,"insulin,prescription drug,prescription,drug prices",0.0
"immigration,military,safety","congress,border,2nd amendment,vets,military","immigration,military,safety",0.0,0.0,0.0,0.0,Correct label,Correct label,Correct label,0.0,0.0,0.0,0.0,0.0
"military,safety,immigration","who,military,vets,border","covid,immigration,military",0.0,0.0,0.0,0.0,Correct label,Correct label,0.0,0.0,0.0,who,0.0,0.0
no topic,no words,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no topic,no words,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
environmental,climate,environmental,0.0,Correct label,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no topic,no words,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no topic,no words,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no topic,no words,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no topic,"who,impeachment",covid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,who,0.0,0.0
"education,health,safety,social cultural,social programs","reparations,public colleges,colleges,healthcare,tuition,universities,college,loans,free tuition",social programs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Correct label,0.0,healthcare,"loans,college"
"health,military","commander-in-chief,service members",foreign policy,0.0,0.0,commander-in-chief,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
social cultural,"who,president",covid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,who,0.0,0.0
no topic,no words,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"education,economic","education,teachers",no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"education,teachers"
social cultural,"debate,race",no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"education,social programs","right vote,law,testing",covid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,testing,0.0,0.0
military,"plan,military families,veterans,military",military,0.0,0.0,0.0,0.0,0.0,Correct label,0.0,0.0,0.0,0.0,0.0,0.0
no topic,no words,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
environmental,no words,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no topic,college,social programs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,college,0.0,0.0,college
"governance,safety,immigration","supreme court,daca,criminals,president",no topic,0.0,0.0,0.0,0.0,daca,0.0,criminals,0.0,0.0,0.0,0.0,0.0
economic,workers,economic,Correct label,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no topic,no words,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
governance,impeachment,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
social programs,social security,social programs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Correct label,0.0,0.0,0.0
no topic,"african american,african,aircraft",social cultural,0.0,0.0,0.0,0.0,0.0,0.0,0.0,african american,0.0,0.0,0.0,0.0
no topic,who,covid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,who,0.0,0.0
economic,"president,labor",economic,Correct label,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no topic,"who,plan,president",covid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,who,0.0,0.0
"education,social programs","debt,student,student debt",social programs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Correct label,0.0,0.0,"student,student debt"
no topic,impeachment,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
governance,"congress,impeachment,president",no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no topic,no words,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no topic,no words,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"immigration,economic",immigrant communities,immigration,0.0,0.0,0.0,0.0,Correct label,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no topic,campaign,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no topic,"candidate,president,middle class",economic,middle class,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no topic,no words,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
health,"who,mental health,health care,health","covid,social programs",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"health care,mental health",who,"health care,mental health,health",0.0
no topic,no words,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"education,safety","science,president",no topic,0.0,science,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"education,social programs","president,colleges,tuition-free,student,who,tuition,universities,debt","covid,social programs",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Correct label,who,0.0,student
immigration,no words,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no topic,president,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
economic,"workers,corporations",economic,Correct label,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"health,social programs,economic","deductibles,health care,costs,care costs,copays,health","economic,social programs",Correct label,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Correct label,0.0,"care costs,deductibles,copays,health care,health",0.0
no topic,who,covid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,who,0.0,0.0
economic,"president,consumer,economy",economic,Correct label,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"education,economic","school,teachers",no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"school,teachers"
no topic,no words,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"foreign policy,social cultural","congress,president,human rights",foreign policy,0.0,0.0,Correct label,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no topic,no words,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"governance,social cultural","african american,african,senator,discrimination,civil rights act","governance,social cultural",0.0,0.0,0.0,Correct label,0.0,0.0,0.0,Correct label,0.0,0.0,0.0,0.0
no topic,no words,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no topic,no words,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no topic,president,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
immigration,"school,immigrant communities",immigration,0.0,0.0,0.0,0.0,Correct label,0.0,0.0,0.0,0.0,0.0,0.0,school
no topic,no words,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no topic,no words,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"economic,military,environmental","president,plan,who,climate,military,climate change","covid,environmental,military",0.0,Correct label,0.0,0.0,0.0,Correct label,0.0,0.0,0.0,who,0.0,0.0
no topic,no words,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no topic,no words,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no topic,"who,potus",covid,0.0,0.0,0.0,potus,0.0,0.0,0.0,0.0,0.0,who,0.0,0.0
no topic,campaign,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
safety,no words,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no topic,no words,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no topic,no words,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
governance,race,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"environmental,health,safety,social cultural,social programs,immigration","lgbt,healthcare,border,climate,cages,muslim,nra,discriminating,climate change","environmental,immigration,safety,social cultural,social programs",0.0,Correct label,0.0,0.0,Correct label,0.0,Correct label,Correct label,Correct label,0.0,healthcare,0.0
safety,no words,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no topic,no words,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
economic,"president,economy",economic,Correct label,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"immigration,military,safety","second amendment,military,vets,border","immigration,military,safety",0.0,0.0,0.0,0.0,Correct label,Correct label,Correct label,0.0,0.0,0.0,0.0,0.0
"health,social programs","who,health",covid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,who,health,0.0
no topic,no words,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
social cultural,race,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
immigration,immigrants,immigration,0.0,0.0,0.0,0.0,Correct label,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"safety,immigration","gun violence,gun,criminal,immigration,race,immigrants,criminal justice reform,criminal justice,justice reform","immigration,safety",0.0,0.0,0.0,0.0,Correct label,0.0,Correct label,0.0,0.0,0.0,0.0,0.0
no topic,no words,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no topic,no words,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no topic,no words,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"health,social programs,economic","health care,medicare,costs,medicare for all,health","economic,social programs",Correct label,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Correct label,0.0,"health care,health",0.0
no topic,no words,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no topic,"debate,campaign,debate stage",no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"education,economic","jobs,education,economy",economic,Correct label,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,education
social cultural,racist,social cultural,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Correct label,0.0,0.0,0.0,0.0
governance,"due process,impeachment",governance,0.0,0.0,0.0,Correct label,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"health,social cultural","pro-choice,color,debate,of color,debate stage,reproductive justice",social cultural,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Correct label,0.0,0.0,reproductive justice,0.0
no topic,no words,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no topic,campaign,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
safety,"gun lobby,gun violence,gun",safety,0.0,0.0,0.0,0.0,0.0,0.0,Correct label,0.0,0.0,0.0,0.0,0.0
"covid,health","masks,covid-19",covid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Correct label,0.0,0.0
"covid,health","coronavirus,health,campaign",covid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Correct label,health,0.0
economic,"workers,president,american jobs,jobs",economic,Correct label,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no topic,"race,campaign",no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"health,social cultural,environmental","who,disabled",covid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,disabled,0.0,who,0.0,0.0
"health,social programs","universal health,health care,health,universal health care",social programs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Correct label,0.0,"universal health care,health care,health",0.0
no topic,no words,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no topic,no words,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no topic,no words,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
economic,"who,president,economy,impeach","covid,economic",economy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,who,0.0,0.0
no topic,president,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no topic,no words,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no topic,no words,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no topic,corrupt,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no topic,president,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no topic,no words,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no topic,no words,no topic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"environmental,health,social programs,economic","health care,who,planet,wages,health","covid,economic,environmental,social programs",Correct label,Correct label,0.0,0.0,0.0,0.0,0.0,0.0,Correct label,who,"health care,health",0.0
